时间(s),电容(F),品质因素(Q)
13.7607,1.86491e-11,-3388.22
13.8407,1.90786e-11,-2600.74
13.9207,1.89483e-11,2667.17
14.0007,1.95023e-11,2959.86
14.0808,1.9204e-11,-4319.2
14.1608,1.97043e-11,1521.67
14.2408,1.90756e-11,-15777.6
14.3208,1.87325e-11,-1036.27
14.4008,1.88638e-11,-17974.7
14.4808,1.87731e-11,-6956.27
14.5608,1.93948e-11,-804.213
14.6408,1.9311e-11,1655.56
14.7208,1.92319e-11,-2528.99
14.8008,1.88567e-11,-1666.64
14.8808,1.90256e-11,2149.26
14.9608,1.8941e-11,-17225.6
15.0408,1.97969e-11,2455.31
15.1208,1.89232e-11,-2375.46
15.2008,1.87823e-11,-4759.99
15.2808,1.90826e-11,-2177.01
15.3608,1.86445e-11,-785.005
15.4408,1.92994e-11,3714.11
15.5208,1.91159e-11,4481.67
15.6008,1.89191e-11,3384.18
15.6808,1.87157e-11,-2084.73
15.7608,1.88018e-11,-2998.82
15.8408,1.87157e-11,4092.95
15.9208,1.99207e-11,5659.67
16.0009,1.91712e-11,-25706.4
16.0809,1.89385e-11,1642.52
16.1609,1.87277e-11,-2423.82
16.2409,1.90207e-11,-1736.69
16.3209,1.89408e-11,-6891.98
16.4009,1.87877e-11,-1760.12
16.4809,1.87755e-11,898.563
16.5609,1.90847e-11,1639.14
16.6409,1.92105e-11,-1580.48
16.7209,1.90351e-11,-1266.72
16.8009,1.9123e-11,-197805
16.8809,1.90287e-11,37915.7
16.9609,1.91778e-11,2208.84
17.0409,1.88261e-11,-802.803
17.1209,1.88524e-11,-2927.96
17.2009,1.8381e-11,-998.518
17.2809,1.89682e-11,-1172.58
17.3609,1.89479e-11,-1802.81
17.4409,1.95484e-11,-13858.5
17.5209,1.93626e-11,-141909
17.6009,1.93448e-11,2916.62
17.6809,1.88024e-11,921.653
17.7609,1.87854e-11,-501.225
17.841,1.91704e-11,2388.68
17.921,1.85456e-11,-3364.59
18.001,1.92662e-11,-924.368
18.081,1.91841e-11,1467.41
18.161,1.92865e-11,682.866
18.241,1.89945e-11,1100.08
18.321,1.94269e-11,22263.7
18.401,1.96222e-11,1560.46
18.481,1.86789e-11,-31040.3
18.561,1.88438e-11,-1885.95
18.641,1.90616e-11,1263.94
18.721,1.94596e-11,1719.99
18.801,1.87462e-11,-1476.86
18.881,1.91895e-11,-1205.95
18.961,1.91671e-11,-1782.35
19.041,1.92022e-11,3312.78
19.121,1.89352e-11,-1656.42
19.201,1.89662e-11,1332.92
19.281,1.91456e-11,536.174
19.361,1.91465e-11,2345.92
19.441,1.86615e-11,-2091.74
19.521,1.91413e-11,-1309.52
19.601,1.85983e-11,7335.3
19.681,1.90202e-11,-13757
19.7611,1.87257e-11,545.568
19.8411,1.87138e-11,1527.11
19.9211,1.87521e-11,-1724.42
20.0011,1.90077e-11,1398.57
20.0811,1.90372e-11,3916.21
20.1611,1.91709e-11,7822.18
20.2411,1.89623e-11,1218.55
20.3211,1.88751e-11,-695.709
20.4011,1.91417e-11,2615
20.4811,1.87575e-11,-527.335
20.5611,1.8946e-11,1263.87
20.6411,1.84396e-11,1253.22
20.7211,1.88215e-11,1268.5
20.8011,1.90336e-11,1214.14
20.8811,1.89463e-11,-960.454
20.9611,1.89599e-11,-3207.6
21.0411,1.91083e-11,1249.45
21.1211,1.9151e-11,2498.47
21.2011,1.89382e-11,3774.02
21.2811,1.89708e-11,-1939.43
21.3611,1.88162e-11,-1748.79
21.4411,1.90196e-11,-3005.44
21.5211,1.9158e-11,-1673.11
21.6012,1.8941e-11,-2125.24
21.6812,1.8852e-11,1293.1
21.7612,1.88513e-11,2481.76
21.8412,1.87637e-11,-1235.91
21.9212,1.89458e-11,-1423.38
22.0012,1.89236e-11,76688.5
22.0812,1.88213e-11,-885.175
22.1612,1.88298e-11,-4660.74
22.2412,1.92984e-11,-3037.78
22.3212,1.87397e-11,2320.77
22.4012,1.87433e-11,1141.53
22.4812,1.89173e-11,2667.49
22.5612,1.92573e-11,586.797
22.6412,1.92467e-11,2956.46
22.7212,1.89314e-11,-1738.03
22.8012,1.89531e-11,-4686.85
22.8812,1.91722e-11,-1252.61
22.9612,1.91764e-11,-130842
23.0412,1.88336e-11,13212.3
23.1212,1.91539e-11,1142.71
23.2012,1.87544e-11,-2754.8
23.2812,1.88435e-11,7288.31
23.3612,1.91842e-11,2462.92
23.4413,1.88939e-11,-1191.8
23.5213,1.8683e-11,-1903.9
23.6013,1.86774e-11,107729
23.6813,1.88318e-11,-1546.06
23.7613,1.87409e-11,1578.46
23.8413,1.88851e-11,-7160.01
23.9213,1.97674e-11,-1203.44
24.0013,1.88437e-11,846.329
24.0813,1.87261e-11,3550.66
24.1613,1.90947e-11,4076.65
24.2413,1.90825e-11,-61726.5
24.3213,1.85937e-11,3046.64
24.4013,1.85965e-11,1114.34
24.4813,1.89428e-11,1768.53
24.5613,1.90959e-11,-1449.42
24.6413,1.93641e-11,-1150.71
24.7213,1.87502e-11,1236.55
24.8013,1.86742e-11,-1709.76
24.8813,1.90481e-11,2113.16
24.9613,1.88656e-11,-939.421
25.0413,1.91857e-11,403.308
25.1213,1.8882e-11,-875.911
25.2013,1.88608e-11,2622.41
25.2813,1.92291e-11,-1961.99
25.3614,1.92546e-11,-2205.58
25.4414,1.90189e-11,-2983.85
25.5214,1.88696e-11,-1581.62
25.6014,1.90464e-11,1668.71
25.6814,1.92579e-11,-7012.72
25.7614,1.89505e-11,-4673.75
25.8414,1.90094e-11,-13808.1
25.9214,1.87327e-11,-1565.46
26.0014,1.89685e-11,10263.2
26.0814,1.85946e-11,-1040.16
26.1614,1.88205e-11,4990.34
26.2414,1.92688e-11,4102.4
26.3214,1.89385e-11,1068.85
26.4014,1.89879e-11,-1441.5
26.4814,1.90425e-11,-3090.14
26.5614,1.87735e-11,2779.48
26.6414,1.936e-11,-2214.08
26.7214,1.90667e-11,-3856.03
26.8014,1.96719e-11,4003.63
26.8814,1.88442e-11,-45074.1
26.9614,1.89114e-11,-4628.61
27.0414,1.93203e-11,1530.94
27.1214,1.9186e-11,430177
27.2015,1.9073e-11,2021.92
27.2815,1.87289e-11,1428.88
27.3615,1.88933e-11,-5234.02
27.4415,1.89017e-11,-3683.81
27.5215,1.9241e-11,-3386.71
27.6015,1.91753e-11,-5384.41
27.6815,1.91171e-11,-3917.4
27.7615,1.87576e-11,-109763
27.8415,1.88001e-11,-2737.83
27.9215,1.90964e-11,4209.48
28.0015,1.93721e-11,18948.5
28.0815,1.89687e-11,-1149.91
28.1615,1.90493e-11,-3236.51
28.2415,1.92e-11,-5302.44
28.3215,1.90055e-11,-1445.7
28.4015,1.88003e-11,6980.76
28.4815,1.89629e-11,11948.4
28.5615,1.88837e-11,-1657.11
28.6415,1.88544e-11,1377.5
28.7215,1.91576e-11,-1652.2
28.8015,1.89549e-11,-5707.65
28.8815,1.88714e-11,1341.65
28.9615,1.88696e-11,546.856
29.0415,1.88102e-11,-3492.72
29.1216,1.87247e-11,-66934.5
29.2016,1.8631e-11,-1486.16
29.2816,1.96593e-11,3956.51
29.3616,1.91571e-11,1267.88
29.4416,1.87337e-11,1631.39
29.5216,1.91e-11,-2067.27
29.6016,1.85591e-11,-878.504
29.6816,1.91012e-11,-806.195
29.7616,1.91936e-11,-17818.6
29.8416,1.92376e-11,3182.1
29.9216,1.89058e-11,1178.67
30.0016,1.90083e-11,1547.83
30.0816,1.87268e-11,849.725
30.1616,1.98931e-11,1177.94
30.2416,1.91767e-11,1747.39
30.3216,1.87821e-11,-2022.92
30.4016,1.89017e-11,-4352.89
30.4816,1.87933e-11,2908.12
30.5616,1.94509e-11,1597.25
30.6416,1.90417e-11,2432.57
30.7216,1.90375e-11,-947.316
30.8016,1.89917e-11,-1733.82
30.8816,1.93998e-11,-5651.26
30.9617,1.95104e-11,2560.09
31.0417,1.88536e-11,4712.38
31.1217,1.88489e-11,3933.19
31.2017,1.91753e-11,964.75
31.2817,1.87474e-11,2558.45
31.3617,1.84726e-11,1671.4
31.4417,1.86605e-11,8920.08
31.5217,1.91524e-11,-2462.04
31.6017,1.93337e-11,1123.25
31.6817,1.88727e-11,1470.55
31.7617,1.89266e-11,46553.1
31.8417,1.87623e-11,705.355
31.9217,1.86125e-11,2730.42
32.0017,1.89388e-11,2464.64
32.0817,1.8764e-11,67272.6
32.1617,1.8699e-11,-2673.46
32.2417,1.92418e-11,2103.96
32.3217,1.86241e-11,-8088.12
32.4017,1.86011e-11,2029.52
32.4817,1.91339e-11,-1535.39
32.5617,1.89295e-11,3960.79
32.6417,1.91772e-11,7116.84
32.7217,1.89573e-11,7812.06
32.8017,1.97908e-11,3301.83
32.8818,1.91126e-11,-1874.18
32.9618,1.89882e-11,-6798.3
33.0418,1.87855e-11,6019.53
33.1218,1.9049e-11,-1808.61
33.2018,1.89064e-11,-1258.16
33.2818,1.8643e-11,2268.3
33.3618,1.8679e-11,4752.11
33.4418,1.92392e-11,916.956
33.5218,1.89461e-11,-2233.57
33.6018,1.91251e-11,717.885
33.6818,1.87171e-11,-1555.25
33.7618,1.91244e-11,-2845.38
33.8418,1.88144e-11,-887.451
33.9218,1.91707e-11,2529.46
34.0018,1.86118e-11,-10450.1
34.0818,1.91442e-11,1120.82
34.1618,1.94531e-11,13908.6
34.2418,1.90749e-11,-1109.06
34.3218,1.88858e-11,-1871.47
34.4018,1.88357e-11,-2146.86
34.4818,1.86959e-11,66620.2
34.5618,1.90009e-11,-1996.13
34.6418,1.88451e-11,799.242
34.7219,1.87861e-11,1773.05
34.8019,1.92337e-11,1248.97
34.8819,1.86547e-11,-1582.06
34.9619,1.86388e-11,-10289
35.0419,1.90905e-11,1063.91
35.1219,1.91641e-11,-2056.66
35.2019,1.96863e-11,605.248
35.2819,1.95268e-11,10877.8
35.3619,1.87091e-11,-616.709
35.4419,1.90335e-11,1452.95
35.5219,1.8871e-11,2837.11
35.6019,1.89202e-11,2087.97
35.6819,1.93266e-11,3772.39
35.7619,1.87452e-11,1402.01
35.8419,1.8728e-11,-7335.78
35.9219,1.90765e-11,-1082.87
36.0019,1.89905e-11,43251.8
36.0819,1.93832e-11,714.062
36.1619,1.87466e-11,1130.27
36.2419,1.90029e-11,-1564.09
36.3219,1.9004e-11,-8114.19
36.4019,1.88164e-11,780.49
36.4819,1.91095e-11,1410.61
36.5619,1.86438e-11,-738.94
36.642,1.87752e-11,-780.763
36.722,1.90785e-11,-1454.23
36.802,1.90035e-11,-6557.42
36.882,1.91104e-11,-1264.81
36.962,1.92176e-11,-2176.73
37.042,1.88876e-11,-722.683
37.122,1.9652e-11,-1317.19
37.202,1.91138e-11,-25902.4
37.282,1.97043e-11,598.339
37.362,1.86917e-11,906.642
37.442,1.89059e-11,-3259.66
37.522,1.93054e-11,2051.46
37.602,1.9243e-11,591.306
37.682,1.90097e-11,4645.06
37.762,1.87456e-11,-8124.89
37.842,1.89676e-11,1117.28
37.922,1.87324e-11,652.493
38.002,1.9755e-11,7217.93
38.082,1.9044e-11,-152883
38.162,1.94794e-11,1656.26
38.242,1.89216e-11,7083.26
38.322,1.92266e-11,13460.8
38.402,1.92198e-11,-5888.92
38.4821,1.88382e-11,-713.322
38.5621,1.92122e-11,-4210.43
38.6421,1.94636e-11,4307.25
38.7221,1.90404e-11,-1675.16
38.8021,1.87743e-11,-792.111
38.8821,1.90698e-11,-6761.26
38.9621,1.89417e-11,-798.404
39.0421,1.92243e-11,3634.39
39.1221,1.90048e-11,-1170.51
39.2021,1.9028e-11,-1829.92
39.2821,1.93171e-11,-852.796
39.3621,1.93494e-11,-2182.91
39.4421,1.91252e-11,3876.52
39.5221,1.9063e-11,1185.09
39.6021,1.92055e-11,-1097.32
39.6821,1.93826e-11,21765.8
39.7621,1.91164e-11,1064.32
39.8421,1.92316e-11,-4116.66
39.9221,1.89813e-11,-4865.1
40.0021,1.90657e-11,-4064.76
40.0821,1.89648e-11,87873.6
40.1621,1.87277e-11,6822.62
40.2421,1.86756e-11,3151.25
40.3222,1.88876e-11,1955.71
40.4022,1.91148e-11,-1353.02
40.4822,1.93202e-11,2717.67
40.5622,1.90766e-11,-2740.06
40.6422,1.88558e-11,1088.03
40.7222,1.90674e-11,-2277.9
40.8022,1.88905e-11,-3437.34
40.8822,1.89923e-11,1713.96
40.9622,1.95315e-11,8770.07
41.0422,1.91326e-11,-3165.32
41.1222,1.89267e-11,-34222.4
41.2022,1.8927e-11,2022.42
41.2822,1.92055e-11,-1436.1
41.3622,1.9251e-11,-2137.98
41.4422,1.91742e-11,3607.67
41.5222,1.8935e-11,1776.79
41.6022,1.93839e-11,3782.72
41.6822,1.88356e-11,2833.21
41.7622,1.94195e-11,825.577
41.8422,1.86224e-11,18656.6
41.9222,1.87744e-11,66826
42.0022,1.91165e-11,-2125.8
42.0822,1.91751e-11,1232.5
42.1622,1.93535e-11,7456
42.2423,1.93485e-11,-5994.27
42.3223,1.9339e-11,-1586.39
42.4023,1.91468e-11,-13877.1
42.4823,1.92395e-11,-8383.9
42.5623,1.98254e-11,918.817
42.6423,1.89188e-11,973.725
42.7223,1.90701e-11,-4829.98
42.8023,1.92327e-11,-2570.67
42.8823,1.90901e-11,-8647.3
42.9623,1.91137e-11,-5355.62
43.0423,1.94317e-11,-1113.98
43.1223,1.89047e-11,-2433.88
43.2023,1.87364e-11,-1959.89
43.2823,1.96096e-11,794.131
43.3623,1.91557e-11,1939.53
43.4423,1.89276e-11,1560.86
43.5223,1.93676e-11,-1132.66
43.6023,1.92447e-11,1003.34
43.6823,1.90715e-11,1228.97
43.7623,1.90322e-11,1181.91
43.8423,1.90701e-11,1329.28
43.9223,1.89327e-11,2732.89
44.0023,1.89037e-11,-1382.01
44.0824,1.89355e-11,3705.35
44.1624,1.88592e-11,2519.02
44.2424,1.91494e-11,-1062.5
44.3224,1.89647e-11,1916.31
44.4024,1.90339e-11,4484.69
44.4824,1.90769e-11,-5194.71
44.5624,1.88274e-11,-4339.42
44.6424,1.87676e-11,-4085.17
44.7224,1.89369e-11,2102.3
44.8024,1.9217e-11,-4286.57
44.8824,1.89832e-11,-4807.99
