时间(s),电容(F),品质因素(Q)
14.961,2.24305e-11,120.178
15.041,2.56791e-11,145.525
15.121,2.53935e-11,172.848
15.201,2.277e-11,129.685
15.281,2.23637e-11,108.611
15.361,2.22889e-11,181.297
15.441,2.58671e-11,158.562
15.521,2.48904e-11,105.001
15.601,2.27963e-11,145.608
15.681,2.23699e-11,136.7
15.7611,2.33523e-11,126.156
15.8411,2.5542e-11,119.488
15.9211,2.49909e-11,195.371
16.0011,2.26879e-11,116.812
16.0811,2.23608e-11,157.943
16.1611,2.56846e-11,132.785
16.2411,2.55027e-11,112.985
16.3211,2.58204e-11,169.848
16.4011,2.24508e-11,98.9088
16.4811,2.23626e-11,99.6519
16.5611,2.62196e-11,155.808
16.6411,2.51085e-11,109.878
16.7211,2.58957e-11,163.692
16.8011,2.2415e-11,124.965
16.8811,2.23378e-11,125.178
16.9611,2.5578e-11,160.238
17.0411,2.49092e-11,111.734
17.1211,2.25964e-11,137.701
17.2011,2.24287e-11,136.808
17.2812,2.33715e-11,118.048
17.3612,2.57017e-11,145.221
17.4412,2.48787e-11,145.62
17.5212,2.27452e-11,123.85
17.6012,2.23776e-11,128.999
17.6812,2.53932e-11,126.141
17.7612,2.55952e-11,160.363
17.8412,2.57626e-11,122.296
17.9212,2.25783e-11,130.861
18.0012,2.2391e-11,101.766
18.0812,2.5836e-11,121.647
18.1612,2.50995e-11,119.16
18.2412,2.62015e-11,117.162
18.3212,2.24052e-11,105.781
18.4012,2.22739e-11,151.199
18.4812,2.5589e-11,127.207
18.5612,2.51067e-11,149.432
18.6412,2.4568e-11,146.769
18.7212,2.23663e-11,113.116
18.8013,2.25618e-11,118.471
18.8813,2.57811e-11,117
18.9613,2.48866e-11,117.122
19.0413,2.28152e-11,113.763
19.1213,2.24268e-11,144.434
19.2013,2.42842e-11,131.022
19.2813,2.53684e-11,149.339
19.3613,2.49805e-11,139.455
19.4413,2.26396e-11,107.71
19.5213,2.24323e-11,132.823
19.6013,2.63512e-11,115.164
19.6813,2.5273e-11,144.489
19.7613,2.61195e-11,128.353
19.8413,2.24508e-11,111.939
19.9213,2.23447e-11,122.531
20.0013,2.55096e-11,121.56
20.0813,2.51606e-11,140.865
20.1613,2.62997e-11,138.193
20.2413,2.23704e-11,106.037
20.3214,2.23026e-11,110.498
20.4014,2.51918e-11,155.182
20.4814,2.49291e-11,130.984
20.5614,2.25063e-11,98.289
20.6414,2.23567e-11,106.902
20.7214,2.59492e-11,159.025
20.8014,2.52236e-11,141.741
20.8814,2.68132e-11,122.184
20.9614,2.24001e-11,113.692
21.0414,2.23222e-11,164.22
21.1214,2.52398e-11,132.561
21.2014,2.48556e-11,108.44
21.2814,2.25555e-11,156.423
21.3614,2.23608e-11,113.444
21.4414,2.53084e-11,171.347
21.5214,2.52349e-11,115.294
21.6014,2.28465e-11,111.468
21.6814,2.24488e-11,127.211
21.7615,2.23141e-11,109.436
21.8415,2.5742e-11,178.67
21.9215,2.48872e-11,134.225
22.0015,2.26981e-11,129.137
22.0815,2.24386e-11,114.033
22.1615,2.48623e-11,145.044
22.2415,2.54356e-11,138.19
22.3215,2.44945e-11,123.178
22.4015,2.24455e-11,121.522
22.4815,2.23367e-11,111.455
22.5615,2.52334e-11,116.978
22.6415,2.50348e-11,120.288
22.7215,2.62046e-11,143.457
22.8015,2.2408e-11,125.551
22.8815,2.22834e-11,130.783
22.9615,2.58397e-11,125.307
23.0415,2.4858e-11,124.092
23.1215,2.27129e-11,139.163
23.2015,2.24041e-11,107.538
23.2816,2.50195e-11,123.598
23.3616,2.54839e-11,146.282
23.4416,2.47971e-11,110.307
23.5216,2.24363e-11,134.081
23.6016,2.23587e-11,144.774
23.6816,2.55132e-11,152.053
23.7616,2.51367e-11,138.143
23.8416,2.61218e-11,131.691
23.9216,2.24277e-11,111.205
24.0016,2.23161e-11,99.3564
24.0816,2.5341e-11,151.266
24.1616,2.4922e-11,126.311
24.2416,2.26577e-11,112.76
24.3216,2.24416e-11,105.388
24.4016,2.56256e-11,114.538
24.4816,2.51523e-11,120.784
24.5616,2.41647e-11,131.075
24.6416,2.24422e-11,126.957
24.7216,2.23288e-11,94.9277
24.8017,2.58171e-11,133.922
24.8817,2.50224e-11,100.772
24.9617,2.38347e-11,121.781
25.0417,2.23869e-11,152.587
25.1217,2.29084e-11,103.727
25.2017,2.55716e-11,149.646
25.2817,2.50174e-11,111.295
25.3617,2.26805e-11,134.181
25.4417,2.24032e-11,139.326
25.5217,2.55247e-11,145.081
25.6017,2.51379e-11,124.442
25.6817,2.6895e-11,148.35
25.7617,2.24454e-11,137.503
25.8417,2.23486e-11,143.749
25.9217,2.5363e-11,161.095
26.0017,2.49589e-11,133.458
26.0817,2.28333e-11,134.216
26.1617,2.24667e-11,136.509
26.2417,2.36509e-11,157.539
26.3218,2.53154e-11,129.411
26.4018,2.51427e-11,126.22
26.4818,2.26548e-11,109.348
26.5618,2.24198e-11,114.599
26.6418,2.63996e-11,146.224
26.7218,2.57734e-11,119.548
26.8018,2.49058e-11,119.403
26.8818,2.26363e-11,137.506
26.9618,2.24423e-11,139.498
27.0418,2.43719e-11,157.202
27.1218,2.5726e-11,148.506
27.2018,2.48886e-11,115.976
27.2818,2.27287e-11,103.62
27.3618,2.24509e-11,123.197
27.4418,2.53552e-11,136.225
27.5218,2.52266e-11,134.638
27.6018,2.32184e-11,111.52
27.6818,2.24744e-11,139.35
27.7619,2.2368e-11,129.428
27.8419,2.52247e-11,105.735
27.9219,2.48735e-11,129.581
28.0019,2.2555e-11,115.709
28.0819,2.2431e-11,106.019
28.1619,2.52733e-11,127.593
28.2419,2.5191e-11,175.196
28.3219,2.35295e-11,144.981
28.4019,2.24877e-11,125.493
28.4819,2.2334e-11,137.34
28.5619,2.53029e-11,111.763
28.6419,2.48805e-11,104.93
28.7219,2.26083e-11,104.56
28.8019,2.24326e-11,149.4
28.8819,2.46562e-11,186.533
28.9619,2.51654e-11,118.963
29.0419,2.69452e-11,132.396
29.1219,2.24652e-11,122.914
29.2019,2.23711e-11,100.611
29.282,2.54259e-11,109.832
29.362,2.49044e-11,125.074
29.442,2.26226e-11,111.508
29.522,2.2446e-11,115.491
29.602,2.41311e-11,177.685
29.682,2.51556e-11,182.173
29.762,2.57522e-11,134.216
29.842,2.25937e-11,115.767
29.922,2.23875e-11,102.296
30.002,2.61545e-11,136.059
30.082,2.51586e-11,145.324
30.162,2.6836e-11,156.669
30.242,2.24859e-11,145.553
30.322,2.2367e-11,110.046
30.402,2.56812e-11,165.785
30.482,2.52134e-11,136.08
30.562,2.62038e-11,156.709
30.642,2.24468e-11,127.03
30.722,2.23306e-11,140.727
30.8021,2.52006e-11,138.285
30.8821,2.50019e-11,113.207
30.9621,2.32947e-11,125.375
31.0421,2.24012e-11,128.971
31.1221,2.35555e-11,117.095
31.2021,2.54133e-11,131.106
31.2821,2.54621e-11,159.372
31.3621,2.26276e-11,135.109
31.4421,2.2426e-11,125.714
31.5221,2.54748e-11,127.108
31.6021,2.50563e-11,145.289
31.6821,2.42201e-11,111.425
31.7621,2.2442e-11,127.327
31.8421,2.32716e-11,144.613
31.9221,2.57719e-11,121.487
32.0021,2.51125e-11,112.606
32.0821,2.25609e-11,109.449
32.1621,2.24263e-11,137.932
32.2421,2.60602e-11,139.65
32.3222,2.5297e-11,160.377
32.4022,2.57592e-11,159.406
32.4822,2.25133e-11,140.513
32.5622,2.23839e-11,129.754
32.6422,2.62688e-11,131.944
32.7222,2.52153e-11,137.254
32.8022,2.64837e-11,141.003
32.8822,2.24577e-11,143.244
32.9622,2.23056e-11,126.646
33.0422,2.54855e-11,114.42
33.1222,2.48974e-11,144.289
33.2022,2.31947e-11,129.787
33.2822,2.24089e-11,117.966
33.3622,2.42871e-11,132.369
33.4422,2.55019e-11,135.852
33.5222,2.49288e-11,142.754
33.6022,2.27407e-11,156.267
33.6822,2.24508e-11,138.482
33.7623,2.52658e-11,132.623
33.8423,2.53766e-11,119.321
33.9223,2.54376e-11,145.061
34.0023,2.26082e-11,123.799
34.0823,2.24061e-11,102.604
34.1623,2.62653e-11,160.814
34.2423,2.51753e-11,140.608
34.3223,2.63363e-11,114.761
34.4023,2.24617e-11,107.431
34.4823,2.23571e-11,109.62
34.5623,2.55317e-11,130.011
34.6423,2.49462e-11,148.737
34.7223,2.27216e-11,138.882
34.8023,2.24533e-11,112.356
34.8823,2.51233e-11,120.118
34.9623,2.51617e-11,113.443
35.0423,2.51153e-11,134.704
35.1223,2.25188e-11,125.443
35.2023,2.23789e-11,112.708
35.2824,2.5751e-11,129.822
35.3624,2.51156e-11,148.538
35.4424,2.4331e-11,106.913
35.5224,2.24319e-11,134.453
35.6024,2.30318e-11,122.092
35.6824,2.53692e-11,126.683
35.7624,2.49359e-11,123.362
35.8424,2.25781e-11,139.78
35.9224,2.24386e-11,117.917
36.0024,2.52693e-11,117.845
36.0824,2.51823e-11,165.732
36.1624,2.28231e-11,145.175
36.2424,2.24829e-11,124.901
36.3224,2.23306e-11,139.601
36.4024,2.58678e-11,128.499
36.4824,2.50942e-11,122.227
36.5624,2.27237e-11,137.274
36.6424,2.25093e-11,137.351
36.7224,2.23385e-11,107.791
36.8025,2.56445e-11,126.244
36.8825,2.50821e-11,123.104
36.9625,2.52104e-11,122.746
37.0425,2.25077e-11,124.176
37.1225,2.23395e-11,134.797
37.2025,2.55099e-11,139.044
37.2825,2.48929e-11,128.771
37.3625,2.25969e-11,117.072
37.4425,2.24693e-11,129.983
37.5225,2.51836e-11,124.637
37.6025,2.51985e-11,117.747
37.6825,2.28402e-11,108.977
37.7625,2.24506e-11,144.776
37.8425,2.23598e-11,116.064
37.9225,2.58565e-11,137.251
38.0025,2.49708e-11,144.573
38.0825,2.43623e-11,102.258
38.1625,2.24051e-11,144.912
38.2425,2.30041e-11,142.552
38.3226,2.52645e-11,135.662
38.4026,2.49026e-11,112.921
38.4826,2.26267e-11,133.21
38.5626,2.24525e-11,105.945
38.6426,2.51867e-11,151.837
38.7226,2.51515e-11,142.326
38.8026,2.27722e-11,132.831
38.8826,2.25705e-11,123.965
38.9626,2.2377e-11,130.336
39.0426,2.56011e-11,146.242
39.1226,2.49974e-11,139.343
39.2026,2.37641e-11,124.535
39.2826,2.25168e-11,122.582
39.3626,2.2387e-11,120.299
39.4426,2.52414e-11,160.124
39.5226,2.499e-11,118.76
39.6026,2.26846e-11,122.859
39.6826,2.24058e-11,132.329
39.7627,2.57145e-11,138.181
39.8427,2.52143e-11,129.296
39.9227,2.5914e-11,148.385
40.0027,2.25172e-11,113.811
40.0827,2.23926e-11,127.116
40.1627,2.60493e-11,126.831
40.2427,2.53482e-11,133.661
40.3227,2.64075e-11,123.679
40.4027,2.24728e-11,88.9116
40.4827,2.23078e-11,123.467
40.5627,2.57564e-11,122.378
40.6427,2.48687e-11,164.803
40.7227,2.2747e-11,112.067
40.8027,2.24163e-11,131.742
40.8827,2.49458e-11,126.423
40.9627,2.5346e-11,123.758
41.0427,2.4917e-11,119.188
41.1227,2.28728e-11,118.939
41.2027,2.24573e-11,118.952
41.2828,2.46378e-11,110.493
41.3628,2.53377e-11,146.74
41.4428,2.57129e-11,124.745
41.5228,2.24948e-11,104.322
41.6028,2.23693e-11,98.2072
41.6828,2.55747e-11,142.554
41.7628,2.51398e-11,116.202
41.8428,2.56348e-11,128.82
41.9228,2.24812e-11,117.182
42.0028,2.22757e-11,142.734
42.0828,2.55268e-11,115.06
42.1628,2.48954e-11,115.72
42.2428,2.28167e-11,152.656
42.3228,2.24761e-11,179.126
42.4028,2.31331e-11,137.523
42.4828,2.52768e-11,104.541
42.5628,2.49834e-11,153.056
42.6428,2.26639e-11,147.338
42.7228,2.23785e-11,113.838
42.8029,2.52922e-11,149.776
42.8829,2.52147e-11,121.062
42.9629,2.28457e-11,129.934
43.0429,2.24938e-11,120.749
43.1229,2.2386e-11,103.192
43.2029,2.54109e-11,108.389
43.2829,2.49293e-11,135.812
43.3629,2.35002e-11,113.348
43.4429,2.24008e-11,108.778
43.5229,2.45324e-11,147.212
43.6029,2.54018e-11,172.316
43.6829,2.52215e-11,150.188
43.7629,2.2648e-11,148.242
43.8429,2.24365e-11,122.944
43.9229,2.61198e-11,164.983
44.0029,2.5312e-11,148.102
44.0829,2.68795e-11,134.981
44.1629,2.24906e-11,126.469
44.2429,2.24072e-11,121.648
