时间(s),电容(F),品质因素(Q)
14.962,2.52375e-11,130.698
15.042,2.58822e-11,136.905
15.122,2.55828e-11,129.504
15.202,2.54672e-11,123.328
15.282,2.45533e-11,123.883
15.362,2.44312e-11,122.997
15.4421,2.50708e-11,118.315
15.5221,2.59039e-11,131.327
15.6021,2.57079e-11,130.166
15.6821,2.53442e-11,128.903
15.7621,2.42547e-11,113.377
15.8421,2.44782e-11,134.1
15.9221,2.45782e-11,135.023
16.0021,2.58394e-11,133.41
16.0821,2.45863e-11,138.749
16.1622,2.53961e-11,129.875
16.2422,2.37678e-11,118.134
16.3222,2.38827e-11,124.211
16.4022,2.47256e-11,145.539
16.4822,2.55898e-11,139.971
16.5622,2.56268e-11,128.308
16.6422,2.52191e-11,130.532
16.7222,2.34403e-11,141.044
16.8022,2.4323e-11,115.538
16.8823,2.5337e-11,133.364
16.9623,2.49414e-11,131.221
17.0423,2.49876e-11,131.281
17.1223,2.4534e-11,119.243
17.2023,2.46233e-11,125.69
17.2823,2.46182e-11,116.842
17.3623,2.57489e-11,140.581
17.4423,2.51478e-11,126.667
17.5223,2.49983e-11,125.86
17.6023,2.46694e-11,125.853
17.6824,2.43934e-11,140.059
17.7624,2.4744e-11,134.615
17.8424,2.5995e-11,132.686
17.9224,2.4666e-11,121.662
18.0024,2.47775e-11,124.209
18.0824,2.38345e-11,143.628
18.1624,2.4522e-11,127.369
18.2424,2.48055e-11,127.94
18.3224,2.54953e-11,133.873
18.4025,2.54982e-11,134.956
18.4825,2.49296e-11,129.302
18.5625,2.35766e-11,112.045
18.6425,2.43977e-11,118.247
18.7225,2.50737e-11,127.17
18.8025,2.52985e-11,125.249
18.8825,2.52257e-11,129.769
18.9625,2.41855e-11,125.262
19.0425,2.46356e-11,116.561
19.1225,2.54779e-11,132.47
19.2026,2.58654e-11,141.885
19.2826,2.54501e-11,138.734
19.3626,2.52584e-11,120.98
19.4426,2.37842e-11,131.178
19.5226,2.43573e-11,136.207
19.6026,2.46811e-11,129.053
19.6826,2.56333e-11,126.58
19.7626,2.56922e-11,129.533
19.8426,2.49999e-11,117.045
19.9227,2.34927e-11,124.601
20.0027,2.40843e-11,118.038
20.0827,2.53169e-11,122.544
20.1627,2.52467e-11,124.217
20.2427,2.51589e-11,118.838
20.3227,2.45319e-11,119.003
20.4027,2.43873e-11,120.699
20.4827,2.49706e-11,127.097
20.5627,2.57628e-11,131.822
20.6428,2.45614e-11,128.185
20.7228,2.49775e-11,134.368
20.8028,2.37302e-11,122.694
20.8828,2.42432e-11,124.999
20.9628,2.46288e-11,129.019
21.0428,2.54977e-11,125.114
21.1228,2.52927e-11,118.323
21.2028,2.5111e-11,121.356
21.2828,2.33649e-11,121.712
21.3628,2.41352e-11,124.147
21.4429,2.53048e-11,137.826
21.5229,2.87988e-11,165.484
21.6029,2.57959e-11,130.647
21.6829,2.60607e-11,128.449
21.7629,2.62946e-11,124.58
21.8429,2.68847e-11,125.398
21.9229,2.70482e-11,134.202
22.0029,2.45471e-11,113.468
22.0829,2.67987e-11,139.971
22.163,2.61184e-11,134.823
22.243,2.59945e-11,132.586
22.323,2.55304e-11,134.864
22.403,2.63799e-11,127.646
22.483,2.51402e-11,135.363
22.563,2.55934e-11,125.974
22.643,2.45303e-11,127.372
22.723,2.45311e-11,123.043
22.803,2.47258e-11,124.138
22.8831,2.59862e-11,130.723
22.9631,2.49322e-11,126.797
23.0431,2.46229e-11,134.248
23.1231,2.37032e-11,127.1
23.2031,2.38521e-11,132.015
23.2831,2.4769e-11,127.085
23.3631,2.60135e-11,121.345
23.4431,2.54148e-11,128.845
23.5231,2.47514e-11,122.093
23.6031,2.35626e-11,119.976
23.6832,2.41494e-11,114.632
23.7632,2.4804e-11,136.202
23.8432,2.57474e-11,117.646
23.9232,2.46567e-11,125.581
24.0032,2.53794e-11,128.534
24.0832,2.37757e-11,114.206
24.1632,2.45441e-11,118.864
24.2432,2.49018e-11,126.683
24.3232,2.53594e-11,125.17
24.4033,2.49883e-11,121.398
24.4833,2.49357e-11,123.706
24.5633,2.35127e-11,114.546
24.6433,2.411e-11,111.557
24.7233,2.55043e-11,144.323
24.8033,2.58942e-11,137.144
24.8833,2.47248e-11,127.779
24.9633,2.44086e-11,123.531
25.0433,2.35435e-11,125.502
25.1233,2.40745e-11,133.052
25.2034,2.46244e-11,120.119
25.2834,2.56178e-11,124.438
25.3634,2.56535e-11,136.645
25.4434,2.49658e-11,120.729
25.5234,2.34506e-11,112.163
25.6034,2.41768e-11,115.705
25.6834,2.55459e-11,130.072
25.7634,2.48835e-11,118.448
25.8434,2.50837e-11,131.638
25.9235,2.46402e-11,118.127
26.0035,2.44378e-11,124.576
26.0835,2.48781e-11,124.175
26.1635,2.58418e-11,130.023
26.2435,2.4794e-11,112.888
26.3235,2.53663e-11,133.579
26.4035,2.37627e-11,120.159
26.4835,2.42838e-11,117.186
26.5635,2.46927e-11,120.456
26.6436,2.55388e-11,130.823
26.7236,2.52057e-11,131.049
26.8036,2.57028e-11,132.441
26.8836,2.34402e-11,118.382
26.9636,2.3973e-11,118.451
27.0436,2.54447e-11,136.979
27.1236,2.48706e-11,131.141
27.2036,2.49791e-11,126.798
27.2836,2.46035e-11,123.421
27.3636,2.47248e-11,136.879
27.4437,2.45608e-11,134.057
27.5237,2.57994e-11,124.964
27.6037,2.45165e-11,118.574
27.6837,2.52656e-11,139.774
27.7637,2.39212e-11,125.502
27.8437,2.42255e-11,121.634
27.9237,2.46656e-11,122.33
28.0037,2.5676e-11,134.042
28.0837,2.53688e-11,128.608
28.1638,2.49733e-11,126.735
28.2438,2.34038e-11,123.713
28.3238,2.4401e-11,120.509
28.4038,2.54872e-11,127.292
28.4838,2.49429e-11,127.329
28.5638,2.49643e-11,120.548
28.6438,2.44319e-11,129.882
28.7238,2.41229e-11,115.849
28.8038,2.48499e-11,133.266
28.8839,2.57951e-11,130.633
28.9639,2.45303e-11,123.583
29.0439,2.55368e-11,138.207
29.1239,2.3827e-11,118.511
29.2039,2.39798e-11,113.453
29.2839,2.464e-11,122.429
29.3639,2.59109e-11,153.419
29.4439,2.53554e-11,127.21
29.5239,2.47264e-11,124.212
29.6039,2.35607e-11,119.68
29.684,2.42929e-11,117.635
29.764,2.47589e-11,134.834
29.844,2.5144e-11,132.18
29.924,2.4883e-11,126.6
30.004,2.6076e-11,142.913
30.084,2.33506e-11,104.067
30.164,2.43141e-11,118.622
30.244,2.50489e-11,115.262
30.324,2.51279e-11,127.263
30.4041,2.53508e-11,124.288
30.4841,2.51961e-11,136.389
30.5641,2.39234e-11,133.646
30.6441,2.52551e-11,117.319
30.7241,2.56923e-11,122.189
30.8041,2.53465e-11,126.466
30.8841,2.53883e-11,127.428
30.9641,2.423e-11,123.884
31.0441,2.42258e-11,130.621
31.1241,2.47054e-11,124.317
31.2042,2.58607e-11,132.33
31.2842,2.55225e-11,135.535
