时间(s),电容(F),品质因素(Q)
27.0418,2.5015e-11,113.998
27.1218,2.40333e-11,141.39
27.2018,2.13688e-11,119.621
27.2818,2.12529e-11,103.348
27.3618,2.12107e-11,102.163
27.4418,2.23105e-11,131.43
27.5218,2.37262e-11,128.439
27.6018,2.36938e-11,121.295
27.6818,2.39214e-11,141.759
27.7619,2.42696e-11,112.35
27.8419,2.12819e-11,141.3
27.9219,2.1218e-11,129.501
28.0019,2.11591e-11,105.879
28.0819,2.20214e-11,114.296
28.1619,2.37152e-11,135.161
28.2419,2.38648e-11,112.362
28.3219,2.41763e-11,128.179
28.4019,2.19694e-11,127.599
28.4819,2.12341e-11,110.414
28.5619,2.12545e-11,132.409
28.6419,2.17444e-11,133.601
28.7219,2.33691e-11,99.8119
28.8019,2.36253e-11,140.688
28.8819,2.38915e-11,144.617
28.9619,2.40808e-11,138.614
29.0419,2.32217e-11,120.389
29.1219,2.12601e-11,127.954
29.2019,2.12084e-11,101.406
29.282,2.14312e-11,116.222
29.362,2.34183e-11,118.61
29.442,2.36583e-11,140.353
29.522,2.38777e-11,127.579
29.602,2.40625e-11,126.565
29.682,2.15499e-11,98.966
29.762,2.12589e-11,100.101
29.842,2.12326e-11,152.305
29.922,2.17601e-11,140.216
30.002,2.3401e-11,167.926
30.082,2.36213e-11,107.75
30.162,2.53977e-11,118.722
30.242,2.33121e-11,107.615
30.322,2.13456e-11,137.191
30.402,2.12547e-11,98.8386
30.482,2.1206e-11,148.372
30.562,2.34123e-11,113.963
30.642,2.37932e-11,120.607
30.722,2.3624e-11,143.326
30.8021,2.53241e-11,116.204
30.8821,2.41902e-11,129.263
30.9621,2.12805e-11,111.539
31.0421,2.12351e-11,95.1731
31.1221,2.12184e-11,105.885
31.2021,2.19363e-11,114.111
31.2821,2.36659e-11,121.472
31.3621,2.38718e-11,138.906
31.4421,2.41039e-11,115.111
31.5221,2.34759e-11,111.897
31.6021,2.13129e-11,113.301
31.6821,2.12045e-11,105.645
31.7621,2.16708e-11,99.3857
31.8421,2.33793e-11,121.365
31.9221,2.36279e-11,109.236
32.0021,2.39884e-11,146.894
32.0821,2.42968e-11,154.292
32.1621,2.25933e-11,139.034
32.2421,2.13014e-11,140.647
32.3222,2.12691e-11,124.319
32.4022,2.18552e-11,102.525
32.4822,2.32766e-11,139.603
32.5622,2.35506e-11,112.851
32.6422,2.4121e-11,115.792
32.7222,2.37167e-11,96.2337
32.8022,2.19428e-11,123.138
32.8822,2.13112e-11,101.459
32.9622,2.11955e-11,109.616
33.0422,2.12369e-11,94.9891
33.1222,2.37696e-11,149.72
33.2022,2.36904e-11,107.098
33.2822,2.40275e-11,162.123
33.3622,2.37589e-11,112.739
33.4422,2.18843e-11,102.813
33.5222,2.12392e-11,107.883
33.6022,2.12212e-11,142.587
33.6822,2.13604e-11,135.862
33.7623,2.37772e-11,134.396
33.8423,2.36449e-11,115.607
33.9223,2.43609e-11,113.634
34.0023,2.18162e-11,104.965
34.0823,2.1433e-11,125.129
34.1623,2.12884e-11,102.598
34.2423,2.1217e-11,135.35
34.3223,2.12435e-11,133.279
34.4023,2.37853e-11,126.688
34.4823,2.36565e-11,133.724
34.5623,2.5304e-11,158.248
34.6423,2.32581e-11,140.219
34.7223,2.13546e-11,109.207
34.8023,2.1236e-11,96.7435
34.8823,2.12298e-11,126.065
34.9623,2.19542e-11,123.129
35.0423,2.37902e-11,140.86
35.1223,2.37323e-11,167.477
35.2023,2.48998e-11,138.874
35.2824,2.40804e-11,172.748
35.3624,2.129e-11,126.629
35.4424,2.12783e-11,116.803
35.5224,2.11971e-11,136.298
35.6024,2.20368e-11,137.968
