时间(s),电容(F),品质因素(Q)
14.8008,1.07022e-11,502.837
14.8808,8.64594e-12,320.37
14.9608,1.18923e-11,300.226
15.0408,1.20938e-11,294.068
15.1208,1.15971e-11,610.995
15.2008,1.11836e-11,324.08
15.2808,1.03475e-11,234.54
15.3608,1.09455e-11,611.415
15.4408,8.82935e-12,81.9352
15.5208,1.2075e-11,798.803
15.6008,1.36649e-11,643.553
15.6808,1.08266e-11,-11839.5
15.7608,1.24077e-11,611.444
15.8408,1.09902e-11,526.952
15.9208,9.59939e-12,378.706
16.0009,1.22215e-11,423.855
16.0809,1.17414e-11,257.64
16.1609,1.24969e-11,641.377
16.2409,1.1235e-11,428.525
16.3209,1.05235e-11,1035.7
16.4009,9.98357e-12,478.251
16.4809,9.71677e-12,339.864
16.5609,1.19651e-11,353.761
16.6409,1.1835e-11,432.771
16.7209,1.11567e-11,234.229
16.8009,1.09953e-11,1161.53
16.8809,1.11748e-11,302.452
16.9609,9.54175e-12,414.868
17.0409,1.11768e-11,618.098
17.1209,1.11644e-11,510.098
17.2009,1.16435e-11,476.379
17.2809,9.72657e-12,767.443
17.3609,9.35163e-12,677.532
17.4409,8.11397e-12,-3140.01
17.5209,1.21649e-11,421.88
17.6009,1.25365e-11,282.874
17.6809,1.27067e-11,462.901
17.7609,1.22935e-11,682.964
17.841,1.06046e-11,-1686.59
17.921,1.01168e-11,318.669
18.001,1.21265e-11,484.433
18.081,1.17627e-11,612.71
18.161,1.12919e-11,684.794
18.241,1.11584e-11,600.594
18.321,9.98956e-12,305.726
18.401,1.07767e-11,298.333
18.481,7.88125e-12,331.561
18.561,1.17063e-11,240.782
18.641,1.19902e-11,426.345
18.721,1.23256e-11,482.3
18.801,1.23085e-11,495.618
18.881,1.07095e-11,494.306
18.961,8.86529e-12,160.722
19.041,1.17097e-11,500.928
19.121,1.22046e-11,216.31
19.201,1.1957e-11,573.159
19.281,1.13752e-11,515.046
19.361,1.01809e-11,1433.65
19.441,1.08914e-11,2129.81
19.521,8.43267e-12,214.103
19.601,1.04957e-11,-1431.96
19.681,1.19878e-11,1073.52
19.7611,1.22689e-11,536.432
19.8411,1.13565e-11,429.73
19.9211,1.08814e-11,379.336
20.0011,1.00974e-11,447.471
20.0811,1.04046e-11,-482.092
20.1611,1.04449e-11,-1438.54
20.2411,1.17553e-11,257.755
20.3211,1.19627e-11,939.083
20.4011,1.15398e-11,232.862
20.4811,1.07902e-11,273.761
20.5611,9.6861e-12,413.144
20.6411,1.00885e-11,976.207
20.7211,1.15401e-11,644.385
20.8011,1.30076e-11,231.72
20.8811,1.21068e-11,402.441
20.9611,1.0748e-11,432.995
21.0411,9.73674e-12,504.027
21.1211,1.0193e-11,501.065
21.2011,1.13072e-11,-496.433
21.2811,1.17569e-11,-2499.79
21.3611,1.23166e-11,498.228
21.4411,1.18911e-11,-20998.4
21.5211,1.11699e-11,589.55
21.6012,9.56366e-12,2380.05
21.6812,9.7509e-12,196.354
21.7612,1.14759e-11,-791.377
21.8412,1.21447e-11,316.859
21.9212,1.15459e-11,3365.78
22.0012,1.01504e-11,689.372
22.0812,1.05615e-11,198.497
22.1612,8.82593e-12,229.384
22.2412,1.16179e-11,326.62
22.3212,1.22318e-11,884.432
22.4012,1.14976e-11,2169.6
22.4812,1.02995e-11,522.55
22.5612,9.89759e-12,-1396.59
22.6412,1.04045e-11,389.463
22.7212,1.07541e-11,493.652
22.8012,1.23836e-11,311.065
22.8812,1.22613e-11,361.583
22.9612,1.26193e-11,329.604
23.0412,1.20976e-11,2267.66
23.1212,1.08676e-11,621.227
23.2012,7.81013e-12,293.329
23.2812,1.16334e-11,441.384
23.3612,1.19284e-11,464.675
23.4413,1.24804e-11,-2099.4
23.5213,1.18421e-11,292.203
23.6013,1.09895e-11,557.456
23.6813,1.04403e-11,777.709
23.7613,9.89705e-12,600.859
23.8413,1.13728e-11,-3208.38
23.9213,1.22945e-11,368.633
24.0013,1.2768e-11,693.421
24.0813,1.22228e-11,391.253
24.1613,1.08535e-11,450.277
24.2413,9.97045e-12,436.925
24.3213,1.18048e-11,512.153
24.4013,1.19646e-11,349.624
24.4813,1.1446e-11,629.975
24.5613,1.10318e-11,423.931
24.6413,1.02692e-11,-518.9
24.7213,9.55634e-12,1417.2
24.8013,1.00818e-11,296.531
24.8813,1.15805e-11,196.665
24.9613,1.30557e-11,299.856
25.0413,1.13221e-11,294.14
25.1213,1.09251e-11,261.034
25.2013,9.84702e-12,426.963
25.2813,9.52768e-12,323.385
25.3614,7.95806e-12,-1912.18
25.4414,1.21626e-11,228.023
25.5214,1.20944e-11,510.781
25.6014,1.14721e-11,318.833
25.6814,1.12905e-11,463.794
25.7614,1.00343e-11,318.432
25.8414,9.97596e-12,2220.38
25.9214,8.25193e-12,303.238
26.0014,1.22324e-11,469.666
26.0814,1.29586e-11,380.192
26.1614,1.22528e-11,291.753
26.2414,1.08835e-11,234.385
26.3214,1.03934e-11,367.678
26.4014,1.09861e-11,231.722
26.4814,9.77146e-12,270.887
26.5614,1.20134e-11,953.901
26.6414,1.21947e-11,562.512
26.7214,1.13825e-11,1202.15
26.8014,1.04683e-11,953.639
26.8814,1.06318e-11,-452.31
26.9614,9.95591e-12,210.204
27.0414,1.12827e-11,261.638
