时间(s),电容(F),品质因素(Q)
14.962,2.45862e-11,123.913
15.042,2.35503e-11,132.951
15.122,2.48476e-11,129.768
15.202,2.44917e-11,138.592
15.282,2.56802e-11,125.42
15.362,2.5344e-11,145.586
15.4421,2.38153e-11,131.481
15.5221,2.4042e-11,136.248
15.6021,2.46208e-11,131.91
15.6821,2.41208e-11,116.583
15.7621,2.39293e-11,124.758
15.8421,2.48238e-11,140.671
15.9221,2.42006e-11,108.326
16.0021,2.51075e-11,130.235
16.0821,2.45394e-11,139.488
16.1622,2.42002e-11,139.543
16.2422,2.46561e-11,148.526
16.3222,2.38202e-11,121.441
16.4022,2.47256e-11,144.484
16.4822,2.3911e-11,121.66
16.5622,2.48126e-11,118.85
16.6422,2.52766e-11,141.044
16.7222,2.37223e-11,126.393
16.8022,2.43021e-11,135.505
16.8823,2.46947e-11,119.25
16.9623,2.57999e-11,137.315
17.0423,2.38344e-11,128.634
17.1223,2.37684e-11,130.448
17.2023,2.36682e-11,132.786
17.2823,2.53154e-11,136.203
17.3623,2.61427e-11,118.622
17.4423,2.39881e-11,128.725
17.5223,2.38919e-11,119.697
17.6023,2.35148e-11,127.533
17.6824,2.54151e-11,121.684
17.7624,2.48026e-11,117.357
17.8424,2.40186e-11,136.473
17.9224,2.40601e-11,145.176
18.0024,2.38914e-11,120.216
18.0824,2.52785e-11,117.281
18.1624,2.43127e-11,125.797
18.2424,2.43541e-11,131.163
18.3224,2.44135e-11,103.6
18.4025,2.3911e-11,132.563
18.4825,2.44339e-11,109.942
18.5625,2.4478e-11,126.527
18.6425,2.43714e-11,134.623
18.7225,2.43559e-11,139.097
18.8025,2.37323e-11,119.767
18.8825,2.34704e-11,125.67
18.9625,2.50674e-11,146.932
19.0425,2.48285e-11,148.277
19.1225,2.39451e-11,119.14
19.2026,2.53215e-11,137.897
19.2826,2.35854e-11,122.808
19.3626,2.45365e-11,147.131
19.4426,2.45309e-11,122.14
19.5226,2.51958e-11,119.041
19.6026,2.39277e-11,113.096
19.6826,2.40168e-11,118.362
19.7626,2.39492e-11,118.911
19.8426,2.56936e-11,119.711
19.9227,2.58832e-11,126.452
20.0027,2.47395e-11,125.146
20.0827,2.34614e-11,139.82
20.1627,2.36281e-11,129.473
20.2427,2.5258e-11,136.641
20.3227,2.60507e-11,139.862
20.4027,2.39715e-11,132.152
20.4827,2.42849e-11,111.016
20.5627,2.40639e-11,118.523
20.6428,2.53884e-11,123.464
20.7228,2.46629e-11,123.025
20.8028,2.44854e-11,124.737
20.8828,2.55445e-11,183.46
20.9628,2.34967e-11,109.177
21.0428,2.444e-11,136.792
21.1228,2.45512e-11,111.397
21.2028,2.48714e-11,131.083
21.2828,2.39327e-11,140.483
21.3628,2.40931e-11,134.256
21.4429,2.40294e-11,138.85
21.5229,2.51771e-11,143.092
21.6029,2.5827e-11,140.365
21.6829,2.51303e-11,134.397
21.7629,2.36152e-11,120.489
21.8429,2.42263e-11,120.384
21.9229,2.53417e-11,134.165
22.0029,2.59134e-11,126.775
22.0829,2.42876e-11,126.296
22.163,2.38421e-11,134.409
22.243,2.3341e-11,112.286
22.323,2.51066e-11,129.01
22.403,2.47714e-11,120.853
22.483,2.46798e-11,125.484
22.563,2.45737e-11,125.024
22.643,2.3682e-11,108.738
22.723,2.45913e-11,110.966
22.803,2.45845e-11,131.923
